ResponseId,positive,neutral,negative,unknown,total
R_1JFN0W5X3XUSSmt,5,0,0,0,5
R_5nhICeqMHKpViyB,4,6,0,0,10
R_2cCIzM73qrlMwHj,7,1,0,0,8
R_sby15Z1aVKIY04p,6,4,0,0,10
R_1pM8x9gKvJjDzAp,6,2,0,0,8
R_2cbIdC6ffPgWBIx,8,2,0,0,10
R_1ooMC8E3UZCAECu,5,6,0,0,11
R_3G3xd14LdSI30em,6,3,0,0,9
R_PBy9eCzfZtt4IJb,2,3,4,0,9
R_ZqL5jRD49iuovbH,4,2,2,0,8
R_2aJODIFV3JPn6rm,5,4,0,0,9
R_1MVSrFQXVPoQbd4,6,2,0,0,8
R_2tEbvsXcbIgphr6,5,5,1,0,11
R_DNNrLyDWintmWIx,4,4,0,0,8
R_2y8Es5JAUwOecxj,5,3,1,0,9
R_DTb9sbHZcP4ZRO9,6,0,2,0,8
R_3Gd1P3ouispxutR,2,5,3,0,10
R_12bwHAIYewiDeTf,2,5,0,0,7
R_2WJxPu4kJiq8Fcu,4,0,3,0,7
R_3iQMbMeV6TkjvZV,0,7,1,0,8
R_2Cp2C8dLv8OSg94,7,2,0,0,9
R_UFkoLXtNDcmlpHH,4,5,0,0,9
R_3fVO5mopMigg0z9,5,3,1,0,9
R_2cBMhblSNxdZEAd,2,6,1,0,9
R_1mfpouJo1JYVUBU,5,1,0,0,6
R_Q0m9mjbqlM7EtHz,6,2,2,0,10
R_1M5Lmg3SM0g1hgf,7,2,0,0,9
R_2cdXRq3XCGmm7KE,2,6,1,0,9
R_TcnuVX8Lz8IeISt,9,1,0,0,10
R_D2FF77bljbhDv0Z,3,3,3,0,9
R_1kTfd1uxowI35s6,6,4,0,0,10
R_ANwpzhRYGKr4bgl,4,6,0,0,10
R_6VRJoAcTjyJsDg5,6,1,0,0,7
R_ctG74GnV7dqlXNf,6,0,0,1,7
R_qW8oBXhXeKqXViF,7,1,0,0,8
R_27kd7wCYapruPrf,5,1,0,0,6
R_3sysuZSE8xn5YdC,5,2,0,0,7
R_2YVMxW0ni8Ze4ss,5,4,0,0,9
R_em5tCM40xRws8U1,3,5,2,0,10
R_qzjh56IG5y6HyEN,10,0,0,0,10
R_1Q6qc5bCv40uDRT,4,5,2,0,11
R_82gdr1pnm3YvHXj,9,4,0,0,13
R_3QRIgEIRuENlzHv,6,5,0,0,11
R_DIQjX4Qt2AZYes1,7,3,0,0,10
R_2ZOA0nr5D5DqdgN,1,3,3,0,7
R_1CHMkQdRKK4uALs,3,4,1,0,8
R_1rpGWqbPX334BJY,7,2,0,0,9
R_24l31vGECh2VKdO,6,2,2,0,10
R_3DjUTMNOG0r7scx,5,2,3,0,10
R_u38frUbFtHOriHn,7,3,0,0,10
R_3lPpGn3wLXp6TaP,3,6,1,0,10
R_2VJ7W2sd3icFYlV,6,3,0,0,9
R_3EzJ3kPMtcA70Hh,5,0,3,0,8
R_1r9rbKeNr0KMU7y,2,3,4,0,9
R_WjjNSmJBCMwgIOB,5,4,2,0,11
R_2WYxcW2NcD5nvYV,6,4,0,0,10
R_2eP7ePtLW46H9sX,6,4,0,0,10
R_Zr5kxaU2ZWezAxr,7,1,0,0,8
R_3OrfEr3JfEmfdxH,5,3,0,0,8
R_2e5ty8jR375WBy7,3,2,0,0,5
R_2c75fjrRTU5EpRc,1,6,2,0,9
R_1ri7tQOeY8T1Soz,11,1,1,0,13
R_2qjDIIUr4HCDoNN,5,5,0,0,10
R_1eWSxexshTAb8iJ,5,3,1,0,9
R_wXfynz3J7u6MEil,8,1,0,0,9
R_2EmdFSmoOU6oKmw,5,3,1,0,9
R_xfqhzuz3T0hXc3f,7,2,0,0,9
R_2Vg2GLjvaXlufZ8,5,1,0,0,6
R_3EGYdYNTzUHGaf7,6,4,0,0,10
R_yJTVdolcjRPifmx,3,3,0,0,6
R_UZ6P4j5s6aUBBpT,7,2,0,0,9
R_1r1dfJsiTZBB1lb,1,8,0,0,9
R_3gZsMDWWzrgNmTA,6,4,0,0,10
R_2ccsYDPik5IBK7Y,3,5,0,0,8
R_r8DbvIX4TLDmz9n,3,1,3,0,7
R_smTc1WVB2XA5KkF,5,4,0,0,9
R_pinRnKppH5iygLv,4,2,0,0,6
R_2e9gMqRRl0ieGq9,3,2,3,0,8
R_2rvIdN8iUWOZqzM,5,3,0,0,8
R_3RqIGs5UHMsag1h,2,5,2,0,9
R_2P5qMIlnp1M6C2H,6,3,0,0,9
R_1CJVUnUq6TEf9lE,9,1,0,0,10
R_2wESBluGp2k64Uf,4,2,2,0,8
R_1gupTg7A6GD2EdU,8,1,0,0,9
R_3KCLH3lTRYMrVg7,6,6,0,0,12
R_UbTTQR1R80v25cl,7,1,0,0,8
R_31SGF6ntO4MdRgR,5,8,0,0,13
R_1rBJGXDQc98eT4s,8,1,0,0,9
R_1jPM3Pzvf9HIqAD,7,2,0,0,9
R_1DIpM1DlPtqHJca,6,0,0,0,6
R_1QtmR67EjxTxI4V,8,2,0,0,10
R_8tXqW6LFQL8TUWt,5,6,1,0,12
R_31B4bvL2rOD5NLI,5,3,0,0,8
R_2aLwXRstKsXdMAJ,7,1,0,0,8
R_qOuwjKzJ9ONL59n,6,2,0,0,8
R_1nNhAdXVyrHb73r,4,5,1,0,10
R_aWApZIKoJcnKRsl,5,1,1,0,7
R_26nFk2lcGrhl09q,3,6,1,0,10
R_3fiYelLCDhap2g4,1,3,4,0,8
R_1gi2C1cA6rXNC28,1,4,6,0,11
R_2s0W0tqcxPFpOJL,5,0,1,0,6
R_2zchPZFG9tW92Wv,6,4,0,0,10
R_vCdrUQNQYXHJBVD,3,2,1,0,6
R_bIQ4pfqHUbU7V4J,12,0,0,0,12
R_1l6jWi7SjdZcIfE,4,1,0,0,5
R_2aqSVOc46FqBYZN,5,4,1,0,10
R_1q8QrR4l1Lsxzv0,3,2,1,0,6
R_3fpg846U01vwuLd,7,2,0,0,9
R_qC3orWEAwenBcQx,5,4,0,0,9
R_3hmx3qJOZITQCyx,2,3,3,0,8
R_2Qm7BIX7DMhhbvo,4,1,2,1,8
R_31AW2hSrD1flnOW,7,1,0,0,8
R_21hwpgMiwEz5bvX,2,5,1,0,8
R_vuiVjNC3YxM7nVv,4,5,0,0,9
R_RWhQGFV26kTp7zP,8,2,0,0,10
R_2dL4rsD2AcJcY4F,5,4,0,0,9
R_1HUGf8eaIIBb8sh,6,0,2,0,8
R_24Ns4TWTciLbYSK,5,1,1,0,7
R_2BlC8fJV3pQFy0M,5,3,0,0,8
R_1cUKTqndbg8Isjj,6,4,0,0,10
R_33p7wkWbb8kHpLQ,2,8,0,0,10
R_sYHGkxnlVxKXkTD,3,1,5,0,9
R_2PuPIcE8NUXlBQX,7,3,0,0,10
R_XYzzmG0A31NkfWp,2,1,5,0,8
R_3sjKsBMEfXfXgbr,1,5,5,0,11
R_20NDHjo7LcIfFdU,7,3,0,0,10
R_3PoYT4hzAQO9gvl,6,4,0,0,10
R_PFEuEwY06kg78LD,3,5,2,0,10
R_1KxqTKRtBuWilWl,8,1,0,0,9
R_3rZLI5tX8YaXSie,3,2,7,0,12
R_2YfRdLBqmFHyBiO,6,4,0,0,10
R_2YPLZXsXf5VYDAb,6,5,1,0,12
R_1DuOWCJjyDo0CtC,5,3,1,0,9
R_stcPFrOeH5S4oUx,1,8,4,0,13
R_79cTOSuqQghUqYN,7,3,0,0,10
R_2ClhEdVJZqRuSHx,9,0,0,0,9
R_xDjLkVNrTDE1ntT,6,1,2,0,9
R_3EiNE9wE7GJ3hbd,8,0,0,0,8
R_3g6pOxKxovGflee,10,1,0,0,11
R_3dK9wv1ctPLFXLY,2,4,2,0,8
R_82gJCMAdXILnTj3,6,4,0,0,10
R_2w4PAAvF2UdFwN3,6,5,0,0,11
R_1OZhiNPmEkAXSiD,8,3,0,0,11
R_2wM6YVrxhMa4fgW,1,9,0,0,10
R_eM2bcGPjSZhX6Ip,2,5,0,0,7
R_1rcQYbviXN0e6f7,4,4,0,0,8
R_124N9cGoiA2a8ft,8,1,1,0,10
R_BXSTmNIIEhdsvtv,4,3,0,0,7
R_1JW9FJ3CBocNcRN,9,1,0,0,10
R_3rJ9yjCHS6AD7gw,8,2,0,0,10
R_3PjM0F5O8Uq7RK4,5,3,0,0,8
R_2fK9hUeAJhGLWar,5,2,0,0,7
R_1IHqsEgxCvvGYRo,3,2,2,0,7
R_3rTGAQCKjOkBnjo,4,1,0,0,5
R_1NndLvItiJZByQ3,5,3,1,0,9
R_3fBgCUDJzd1nugR,3,7,2,0,12
R_3sBnk1grofhNThW,7,4,0,0,11
R_xnpg2eGvmYZls5z,4,4,2,0,10
R_3ku24zEoLqVquD1,3,8,0,0,11
R_3Ms6Nsat7lR8oIw,8,1,0,0,9
R_3PN2trxVV8F29Hi,8,2,0,0,10
R_sEY5NoY2ERL11BL,6,1,1,0,8
R_rpCSO1ZKe63lG25,3,4,3,0,10
R_3nMzscFoTmwDkYU,2,4,3,0,9
R_1KedAjRCwrLAR5k,6,2,2,0,10
R_2sRSxghz8AHTbqS,6,4,0,0,10
R_1DZFA9tZdMc62pM,7,3,0,0,10
R_bjiehIoYnzqAOnT,7,4,0,0,11
R_1CwmlKlThNZ5nxK,1,4,1,0,6
R_VXphKjx3s5kzBMR,6,2,1,0,9
R_31ZMQiL341mEOsz,7,1,0,0,8
R_2S2i3lg4cHUKPIv,4,3,1,0,8
R_3pcl5qdogOuUigi,7,3,0,0,10
R_3MSsQ5FgnWJbsis,10,0,0,0,10
R_3MmKKIseNgAJKFP,6,3,0,0,9
R_1r0pVpq6KRA5c0A,3,2,2,0,7
R_C3UFv8cjxZRBILn,8,1,0,0,9
R_2905AA0HV398raL,1,6,2,0,9
R_300h64wDLNroPkI,3,4,2,0,9
R_2B5I8oGyUUAu6CI,4,0,0,0,4
R_1jVXgPMpMuMmpIn,4,5,1,0,10
R_24C8zaXFGd4juCs,6,4,0,0,10
R_a5nh9rTbD89IJlT,8,2,0,0,10
R_3MMWegcwg02zeU0,8,4,0,0,12
R_uerV5VbeA3b8loZ,4,3,2,0,9
R_3mlxNkkRTtpJuKO,7,2,0,0,9
R_cBGFfJ25kRGrnPj,6,2,0,0,8
R_25SE1LtdYqTVvwv,6,1,0,0,7
R_25XFcZMtHj57EaL,4,3,2,0,9
R_31QuoXkEGO3mHGU,5,5,0,0,10
R_31aet3381kOJev9,4,1,3,0,8
R_1P6R6RypqGTsjNZ,3,3,4,0,10
R_W6Qv2TpDajBAVfr,5,5,0,0,10
R_3pgydyEVhNNAzHF,0,4,1,0,5
R_QcQIb4txpkY0bu1,4,3,3,0,10
R_9LENqMAyowjce1H,5,4,2,0,11
R_2S9si7yy5tNulba,6,2,0,0,8
R_Z2xpzm1pqQYWnYt,7,2,1,0,10
R_bwlSJPqGryxLf0t,5,5,2,0,12
R_32R48SsiDkoI0w2,7,2,1,0,10
R_3gZAoeRudiEHV51,7,3,0,0,10
R_d5nR12ueVdCZ9pD,4,4,2,0,10
R_2qpC0WXbnIp0h2r,7,2,0,0,9
R_2PpYujGZn5Cn59s,4,2,2,0,8
R_2uF1Zj3Bq9awpbg,6,4,1,0,11
R_24B0SCQ6YPTKx5H,5,1,3,0,9
R_1l9Ua84hb3RoOUg,8,8,0,0,16
R_2w0rhzfEfegBwmA,3,6,0,0,9
R_DDmtHs2eKSpunjr,3,2,3,0,8
R_3pnKhPFw61VlM6q,7,4,0,0,11
R_3F2SyXeofm6pc3R,7,0,0,0,7
R_RaCkFLjPYp6G5Rn,3,2,5,0,10
R_1jqbEjynQc4nnGz,5,4,1,0,10
R_RfNnmPpcJ7JqRSF,4,2,4,0,10
R_1rCI6zLgDatqAjS,7,3,0,0,10
R_9G42XRMMEIw7CiR,5,5,1,0,11
R_3LXQYQUY2b9zKIP,1,3,4,0,8
R_3KxZS4LlX3vuVCP,8,3,1,0,12
R_2SftNhBkcWwzIk3,2,6,0,0,8
R_21oFJBC2aLLd8Qx,2,5,1,0,8
R_1FzffKmMsTJnmnW,2,3,0,0,5
R_1M3BRw67Ts7vPbh,9,1,0,0,10
R_3DitjkZcHreJMwB,2,7,2,0,11
R_3foUhc6HLbnFA5z,7,4,1,0,12
R_263FtMSR4LCA3S1,7,1,1,0,9
R_1C4v1Pg6WV628Ge,4,4,3,0,11
R_26hHPJV2A2t6Pf2,5,5,2,0,12
R_Wcbsu1l6zWbEwcp,7,2,1,0,10
R_3po6NdD6LCIo7wS,8,1,0,1,10
R_sw1l5sKPR25A8M1,4,1,2,0,7
R_12yh4qfoQkDIGHK,4,6,0,0,10
R_3qxt7FwgY2Lux53,4,6,0,0,10
R_1lzRfvXhzxnJ10w,5,3,0,0,8
R_4NHL5FEsXJLwn05,5,4,0,0,9
R_1LShxGd8taWBbca,0,3,9,0,12
R_UisXOKsRILbTUB3,8,6,0,0,14
R_8dWuNkR1AFKkavD,2,8,0,0,10
R_30oF2MB7OfxFhVw,6,6,0,0,12
R_TdbVy1C2sMNDqKd,7,2,0,0,9
R_2zTGZdD1w9O5Umz,7,2,0,0,9
R_1feKvLjvE93oB0W,0,0,4,0,4
R_3CUcTNwZifNumP7,9,1,0,0,10
R_zdnGTKQSDQczQbf,6,3,0,0,9
R_1LpoLECRa2uahJR,9,1,0,0,10
R_1NrdAKz1PplfGpq,6,4,0,0,10
R_3kFnjfUj2dHpG6h,7,4,0,0,11
R_3LbUif89i57oORG,3,7,0,0,10
R_1FwUZkpPl73Kx2n,5,2,0,0,7
R_BXuEuxFgk8dsdGx,7,2,1,0,10
R_erjeTlqRR8RF06R,6,6,0,0,12
R_3q89Rlv8SpnOOPf,6,1,0,0,7
R_72K14RONhzCXy49,9,3,0,0,12
R_21zFFu8aUGuBnkQ,2,5,5,0,12
R_SNcajhzNNIxLmCd,6,5,0,0,11
R_2e9fuKsqTrpJn24,3,2,3,0,8
R_ronFiTZ1BB519IZ,5,4,0,0,9
R_3I5lBTQGRu2aKox,2,6,0,0,8
R_RhoCy9h6I5CshSV,5,1,0,0,6
R_2rV05RysNAQVu9I,4,4,1,0,9
R_2P22g9J3gti2PS0,7,2,0,0,9
R_p0PbLayQUYKB5FT,3,1,0,0,4
R_2Yz99P8QK2xdcfm,2,5,1,0,8
R_DUYpWAOfnhsRtw5,6,2,0,0,8
R_1ieQT4SnDPm4rFI,7,5,0,0,12
R_Apw2JoYG6wyUf9D,8,2,0,0,10
R_3gYmyK7WJhMoct0,3,5,2,0,10
R_1hYHRmn6d0T9wgo,4,3,1,0,8
R_2wyTgEgLSr1E47X,8,2,0,0,10
R_33yBeFH5UschBAi,2,3,2,0,7
R_BXsHwZ4lCGQDrhv,6,4,0,0,10
R_11WQRNHl4janhu6,7,3,0,0,10
R_1IiybpK5WplyqER,7,1,0,0,8
R_22EyFtJ46jHxjPn,6,4,0,0,10
R_2TRBts9RHnCbq4g,7,2,1,0,10
R_0uOmL6EdSKbyKbL,5,5,0,0,10
R_UFsDXwPArrXmhfH,5,4,0,0,9
R_cMYgWuB5hicVv21,6,2,0,0,8
R_1DCiFVYGt20BWCd,8,2,0,0,10
R_2tKVTBipPPXDkyt,8,1,0,0,9
R_1LCOaTQP5mTJYiF,8,3,0,0,11
R_3GebEqIW71xX89d,7,2,2,0,11
R_pmZNG0w0INZdbgt,5,4,1,0,10
R_2TEIwAOalrSnfvD,2,7,0,0,9
R_3Rmey01pYLUABnS,5,1,0,0,6
R_2VEAw8ciEO4BI5H,3,5,1,0,9
R_2WDv5SbIuLe5IN3,3,5,0,0,8
R_3emp0bw0l2tHLvG,7,3,0,0,10
R_1KxaQLcHBY0eyf7,5,0,0,0,5
R_7OHMLOc1apOiK9r,6,2,1,0,9
R_2bZXLK25pS5633A,9,0,0,0,9
R_2pXeOSCWGs85XJ9,9,1,0,0,10
R_2viYtoJkDruEXW9,3,2,1,0,6
R_3hbe72awTVxzgIu,8,0,0,0,8
R_3EhVvvJtCW5anLw,3,5,0,0,8
R_egjpq0OPaorPMHL,4,6,0,0,10
R_se7HIC0wvMB2xsB,6,3,0,0,9
R_stzagNN9AjYu3Tz,4,3,2,0,9
R_1OqLqlgVMvbEecQ,3,1,0,0,4
R_dmw4ueoUSZtrHc5,5,3,2,0,10
R_DzNKHmLBJOtO8iR,6,2,0,0,8
R_1OTZa2oocYAWLki,2,3,3,0,8
R_3p3lZMgr5BrCtYj,5,0,0,0,5
R_2TTqsi9XMEPgtPs,8,1,0,0,9
R_3kiUFi00zwWI4P3,4,4,0,0,8
R_DJpLtiW2SRywSQ1,3,1,3,0,7
R_3KT3vtSgRMPJHkq,7,2,0,0,9
R_2QzfFKbDaP8aQrO,2,3,5,0,10
R_10V5P04BGyMb0Jm,6,3,0,0,9
R_pfxlQpnyglbrRXr,5,3,0,0,8
R_1f77UMq6UyTzpNQ,5,3,0,0,8
R_3Ej2tsuPNexwKeU,7,0,1,0,8
R_afnOUlf3sQ1yxgd,5,3,0,0,8
R_3egkshSeBEoHIC8,4,7,0,0,11
R_12x959h3WsagJkf,3,3,3,0,9
R_1T8bgudwLabY5cB,3,3,2,0,8
R_1exTJYUwEaLM4NB,5,4,0,0,9
R_p6Q9FDmlfqJNETT,4,5,0,0,9
R_DM2QCMLUjQTNBbb,7,2,0,0,9
R_5AWTS0Z6dHRIqOt,4,5,0,0,9
R_22qW5iU2K5UawII,9,1,0,0,10
R_3LcM3R0Ip0Kkm3t,9,3,0,0,12
R_xc2K18ebM48ditb,1,3,2,0,6
R_3q8UZfIrbabbuin,5,3,1,0,9
R_1hyuPKCgdKKqgfs,6,0,0,0,6
R_bIwMt1zyyLs9RDj,2,5,3,0,10
R_PRJxk0yECZ7TgQ1,5,2,1,0,8
R_2P6visQSD0ZNx6q,1,10,0,0,11
R_2BgkLDcWL9WMUGc,1,8,0,0,9
R_3LjSlVezjwLwxKp,6,3,0,0,9
R_2zNIKgtpcRN4sHu,6,1,0,0,7
R_3Le93sDMWqidUzY,3,3,0,0,6
R_3JXnR7i2nzzZp5L,1,0,6,0,7
R_3Ec0020Ck6pm8qY,5,3,0,0,8
R_71yQlOHRrBXZHup,7,2,1,0,10
R_wY0EU2sxmBWmIXD,3,6,1,0,10
R_3qs9ExMC5IruZrR,2,4,1,0,7
R_1DSkeDTkFRduj44,4,5,2,0,11
R_3HF91jNMEuurfmF,5,2,1,0,8
R_3dDJdXrLaYSJG9T,5,5,1,0,11
R_7ZFF23fNXgH1QQx,5,5,1,0,11
R_3rI1BFY9RBRbqMj,6,3,0,0,9
R_6m37D6rSmxVFhap,5,3,0,0,8
R_2TMHtSMYkotSHCX,3,6,1,0,10
R_1E4HlAnVhxhiK0p,3,7,0,0,10
R_3MaH6zkzI2oowAA,9,1,0,0,10
R_3im0E3dKVQcqBY4,7,3,0,0,10
R_3kdoa3mNxBsWYhB,7,2,2,0,11
R_3CPjVR6S1CuPLJr,7,3,0,0,10
R_1FycUihs6MPjEbY,2,0,3,0,5
R_1jChHNtqmpFZCbP,8,2,0,0,10
R_1gIozMq8r6ijoxY,9,0,0,0,9
R_1mr9TwwWiXde0V6,2,5,3,0,10
R_UgzHSN405Cn7eTL,2,2,5,0,9
R_xbIW3svny9yqQmt,6,3,0,0,9
R_2Yf7KLUoeXMMrbq,8,0,0,0,8
R_BKVsHQDNTTrR5Rv,8,2,0,0,10
R_3Phvvm9s3bcOYjx,3,2,1,0,6
R_2Qhwzr6mXD9xNjX,1,2,0,0,3
R_1OCfJbPemc3GJ7e,5,3,0,0,8
R_2xWPesvXboL5hs6,3,6,3,0,12
R_2Ec1HM6vWnnn5Fv,8,1,0,0,9
R_2dPWqnNxTB7bhit,6,3,2,0,11
R_1hSxIwTBejoch3a,5,2,1,0,8
R_O3DEq5DdWMcAGK5,6,1,1,0,8
R_3iFkfrsfIuz9caV,8,5,0,0,13
R_r2QE6ZaOrcawHIZ,9,1,0,0,10
R_3KJCsekdO4WM26M,1,1,4,0,6
R_6gur7hzva57pZa9,2,2,3,0,7
R_30jbd0G5kmlcCyX,8,2,0,0,10
R_2ZNDyJ8jRd3Wz1X,6,0,0,0,6
R_3O22yqdS5aUTf25,6,4,0,0,10
R_2dZnVaeKG6zd8ry,2,4,1,0,7
R_31ibCcLUovlx9F3,5,4,1,0,10
R_3JxfJodjvCW7CqB,4,1,1,0,6
R_1puFvaFQmBnQGkZ,4,5,0,0,9
R_1CqFF5RmpTtXc8d,4,4,0,0,8
R_333ac8wqtOpkUUK,5,4,0,0,9
R_2tDtvhKFpEU6oQ2,0,2,7,0,9
R_3iJtGyc3xTsXV2j,6,1,0,0,7
R_2ZQrtPW2aZI4lJL,2,6,1,0,9
R_a4MpwYBICpwGqoF,10,1,0,0,11
R_vohWgSEBr3iqwEh,1,1,2,0,4
R_2aabHaZ9ujmDOuB,6,4,0,0,10
R_10IWiKASGyhWwjB,7,1,1,0,9
R_5nahEUvQL40rYtj,3,6,1,0,10
R_1Q0hVbBmO1ZVZLX,2,4,1,0,7
R_3iCNtnGyP3Brjn1,2,2,3,0,7
R_1MY4J95VcvMS5al,1,2,4,0,7
R_aXmPNsPomKt3IGt,2,4,0,0,6
R_2pK2jj9xC9xb0p9,8,2,0,0,10
R_3HBt45Un6v1uqAl,6,4,0,0,10
R_1DZHwlIAeW4660K,7,3,0,0,10
R_1DUuZxTmfrodStv,5,3,2,0,10
R_3R27nL0quXWKdl4,5,2,0,0,7
R_wQP9Md5mY9kO1od,3,5,1,0,9
R_yl4iVZ4vOgIhr3j,3,1,5,0,9
R_1QltQJ8PBv4RMKO,7,4,0,0,11
R_2AG7s4IH2vChnvz,5,5,0,0,10
R_3jSCYoVJmfRJT5F,7,3,0,0,10
R_oZXbOlnUYhcDQ53,2,4,0,0,6
R_xh1UgkTkzkzyRWN,5,3,2,0,10
R_3J8x6oUdGah269Z,7,2,0,0,9
R_3NyvZ6wRUJh60P0,6,4,1,0,11
R_1QuOkL1cw98ONNA,2,7,0,0,9
R_tSD6o3kIck45Tcl,3,2,3,0,8
R_z0vdB4uAwRZCjlf,7,3,0,0,10
R_2dRUPcKbxKu1wMq,7,1,0,0,8
R_Cfwn3D0YzvjlPpL,5,5,0,0,10
R_1robx0MKTGFs9va,3,6,2,0,11
R_2bNJ5m7xnQpDQrj,6,5,2,0,13
R_xy0qdMyW7nHOM2R,7,4,0,0,11
R_WD69cILIZTGmSyd,5,3,0,0,8
R_1pVAeTqpMtOg5xc,2,5,2,0,9
R_2bIeAhzCM2a4mIJ,3,6,0,0,9
R_1oGQmxuzDjsS9Dg,7,2,1,0,10
R_12Q5c9RYzeg85Ci,7,0,0,0,7
R_1OjZsnpiw85ML6H,4,5,0,0,9
R_qLxtLyrdNZkUYIV,5,2,0,0,7
R_2uGCArR0xKoqgNz,5,4,0,0,9
R_yC0LIv2BxELaKOZ,0,3,4,0,7
R_3qKEtS2UgQGawck,7,3,0,0,10
R_rfsswReuemL84wN,2,3,5,0,10
R_pzmvgBPdnRzL3gJ,6,3,0,0,9
R_2SvpJ6rhxC2TpQp,9,2,0,0,11
R_2xDYJ7pxLYfD7pC,2,6,2,0,10
R_32LwWX3jCfxdZWo,5,4,0,0,9
R_2q3nomkcvNW66AO,3,5,1,0,9
R_2sR58qhlkmdZRsV,0,2,5,0,7
R_3hmsTDYtgOt03ry,2,4,2,0,8
R_2AF0bgERCaW9FXZ,8,1,0,0,9
R_1jOeHKzj1GnMnVl,6,5,0,0,11
R_29nYSeFAqaMwX3Q,7,2,0,0,9
R_27B8GdWchcc1Q7g,8,2,0,0,10
R_3kG480VJRHGxZMq,3,5,2,0,10
R_1JVm5yfCkQtrBid,5,4,0,0,9
R_3nTVQ4ICX5ArDXf,5,3,1,0,9
R_vBLVLBN32RCJPu9,9,1,0,0,10
R_1X4LyBqwUZfT33j,0,2,6,0,8
R_2b0L3qxF5P65pjO,7,2,0,0,9
R_3qxlFPs8MFPGXca,6,4,0,0,10
R_DV3bUX2nc4PwJLH,7,1,0,0,8
R_3O7CbDtoCOgd0ls,6,2,1,0,9
R_V2JJaS0OvdhxQuR,5,4,0,0,9
R_1LvvIdO6slmmpSL,6,1,0,0,7
R_2pRfMRX5KTiBMFi,8,2,0,0,10
R_1KOLNjwt3GAGiOt,4,3,2,0,9
R_2PnWkK7l3T6QgCi,7,3,0,0,10
R_3mkNeXlETh1zIRl,5,1,1,0,7
R_3hsu4Y4UCkeFMf7,3,3,3,0,9
R_3qU2UeShabWEz22,9,1,0,0,10
R_3hApNepQUpuACdU,3,7,0,0,10
R_2TztegyzJqTGWbO,6,3,0,0,9
R_2dAMwihdNj1dnfc,6,3,0,0,9
R_2OO3rRaUnnKORAJ,3,3,2,0,8
R_232yZSitIvmRGgO,6,1,1,0,8
R_2dtgZiMfFjtI4lI,7,1,0,0,8
R_1QF4RnBZeK1JE0e,7,3,0,0,10
R_yJTvGi9x3uIerC1,6,1,0,0,7
R_3Wzq0j05TEsVdoR,4,2,0,0,6
R_1pX0MgaZP8HqRwR,6,3,0,0,9
R_sL116xl2fISywKZ,4,5,1,0,10
R_3G3M0TNgDwa6FqY,2,3,2,0,7
R_2CV25VRnvtOttXO,0,1,4,0,5
R_80yEJl3g8YxkbGF,8,1,0,0,9
R_32PZxNHhuxhre4c,4,4,3,0,11
R_2CJTjvFr6tUO0X4,3,3,3,0,9
R_307RHTx09FzZkNW,1,2,6,0,9
R_tXqo49rvpGUyZmV,6,4,0,0,10
R_OKkry2LIbZgXFzb,3,3,4,0,10
R_3npjLXkZ44cDOuQ,3,2,4,0,9
R_2V7UwOmhQ1RzfA2,4,2,1,0,7
R_1gHmxshsuU1piJR,9,3,0,0,12
R_2TZWIs7HsNpp7ew,9,0,0,0,9
R_22zSPOJQSwBvsAi,7,3,0,0,10
R_1Nk7KMXefopVjYh,5,2,0,0,7
R_1EgrwL18R86Ndkn,3,4,0,0,7
R_2Quo6UEosViRikC,5,4,3,0,12
R_2asH0hqvLSYpGLZ,8,0,2,0,10
R_3lWAQJ2Q0QWwdzP,9,1,0,0,10
R_2aeiKY5Ub0Dgupd,4,3,2,0,9
R_2R2mlwWuFfDH4GZ,5,4,2,0,11
R_2c5YliYU8qdjms2,2,7,0,0,9
R_2w0sUUoBF3QXNbu,0,1,5,0,6
R_31uAc12iRWSXIRc,4,5,0,0,9
R_1oj0v4kg1ydLaQj,6,4,0,0,10
R_3oKESC8oRJgLoTD,5,3,0,0,8
R_2z6zpbzX4cyJBrz,7,3,0,0,10
R_dokNmHgnR2vQOVb,5,2,1,0,8
R_12J9KhrFN1GVG62,9,0,0,0,9
R_3efXAhAliBpFJ3l,5,5,0,0,10
R_BsTtzQBW1NRShuF,4,5,1,0,10
R_1FEOGhwXEBE7ZjG,3,1,1,0,5
R_cTQcbR5dRaKNVfj,6,4,0,0,10
R_3fTYwCRVnuliFUO,2,4,4,0,10
R_2CDgHHBYJoBHuD9,6,3,0,0,9
R_3qpXAJLr4IkvxWF,3,6,1,0,10
R_2ahn8YhhkoMkVVS,3,2,1,0,6
R_3EsWXaHMe8YrfbL,1,2,6,0,9
R_3QSnp8JGUAovAR7,4,3,0,0,7
R_3MDpetXM8V8SavH,2,7,2,0,11
R_1mz7qbO6IBUDpmK,6,4,0,0,10
R_1HkH2yhRNlvH86x,6,4,1,0,11
R_8dAy6BvhNE7cbuN,6,3,1,0,10
R_2QAtyDv49H9yEUv,5,2,1,0,8
R_3BJVPPwxNwfAajv,3,3,2,0,8
R_3sbOBycqwjmaCzD,4,4,1,0,9
R_3kBNy9NpyrcNn6M,5,4,0,0,9
R_2thaxRZgRAsi6GV,8,1,0,0,9
R_3il5kfyX34HmPTz,10,0,0,0,10
R_28YEimTRV2l1eNY,3,2,4,0,9
R_DvJLNVkVlP8T3tT,8,0,0,0,8
R_2rPFinsvHQIuvM3,5,4,1,0,10
